DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MÊS,ANO
2016-12-11,2016-12-17,SUDESTE,SAO PAULO,GASOLINA COMUM,1624,R$/l,3.561,0.152,3.149,3.999,0.438,0.043,3.123,0.101,2.59,3.527,0.032,12,2016
2016-12-18,2016-12-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,416,R$/l,3.996,0.171,3.599,4.899,0.476,0.043,3.52,0.109,3.26,3.766,0.031,12,2016
2016-12-18,2016-12-24,SUDESTE,SAO PAULO,GASOLINA COMUM,1626,R$/l,3.6,0.14,3.149,4.099,0.448,0.039,3.152,0.091,2.59,3.745,0.029,12,2016
2016-12-25,2016-12-31,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,415,R$/l,4.002,0.166999999999999,3.599,4.899,0.462,0.042,3.54,0.102,3.27,3.766,0.029,12,2016
2016-12-25,2016-12-31,SUDESTE,SAO PAULO,GASOLINA COMUM,1623,R$/l,3.594,0.134,3.149,4.099,0.439,0.037,3.155,0.086,2.59,3.5914,0.027,12,2016
2017-01-01,2017-01-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,413,R$/l,4.023,0.161,3.549,4.949,0.503,0.04,3.52,0.104,3.17,3.78,0.03,1,2017
2017-01-01,2017-01-07,SUDESTE,SAO PAULO,GASOLINA COMUM,1626,R$/l,3.605,0.14,3.149,4.099,0.432,0.039,3.173,0.086,2.59,3.745,0.027,1,2017
2017-01-08,2017-01-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,412,R$/l,4.077,0.159,3.69,4.949,0.507,0.039,3.57,0.103,3.17,3.8179,0.029,1,2017
2017-01-08,2017-01-14,SUDESTE,SAO PAULO,GASOLINA COMUM,1623,R$/l,3.63,0.149,3.149,4.099,0.442,0.0409999999999999,3.188,0.092,2.59,3.59,0.029,1,2017
2017-01-15,2017-01-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,414,R$/l,4.029,0.163,3.65,4.949,0.471,0.04,3.558,0.092,3.33,3.7998,0.026,1,2017
2017-01-15,2017-01-21,SUDESTE,SAO PAULO,GASOLINA COMUM,1624,R$/l,3.649,0.144,3.149,4.199,0.467,0.039,3.182,0.098,2.59,3.6414,0.031,1,2017
2017-01-22,2017-01-28,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,416,R$/l,4.046,0.173,3.65,4.949,0.475,0.043,3.571,0.103,3.242,3.9214,0.029,1,2017
2017-01-22,2017-01-28,SUDESTE,SAO PAULO,GASOLINA COMUM,1623,R$/l,3.628,0.147,3.149,4.199,0.445,0.0409999999999999,3.183,0.098,2.59,3.6374,0.031,1,2017
2017-01-29,2017-02-04,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,415,R$/l,4.037,0.16,3.699,4.799,0.501,0.04,3.536,0.101,3.242,3.8106,0.029,1,2017
2017-01-29,2017-02-04,SUDESTE,SAO PAULO,GASOLINA COMUM,1621,R$/l,3.634,0.145,3.249,4.099,0.465,0.04,3.169,0.101,2.59,3.7187,0.032,1,2017
2017-02-05,2017-02-11,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,416,R$/l,4.04,0.163999999999999,3.65,4.799,0.518,0.0409999999999999,3.522,0.102,3.242,3.8106,0.029,2,2017
2017-02-05,2017-02-11,SUDESTE,SAO PAULO,GASOLINA COMUM,1621,R$/l,3.611,0.148,3.09,3.999,0.45,0.0409999999999999,3.161,0.101,2.59,3.7187,0.032,2,2017
2017-02-12,2017-02-18,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,4.017,0.16,3.739,4.799,0.491,0.04,3.526,0.095,3.345,3.818,0.027,2,2017
2017-02-12,2017-02-18,SUDESTE,SAO PAULO,GASOLINA COMUM,1625,R$/l,3.624,0.148,3.199,4.099,0.472,0.0409999999999999,3.152,0.103,2.59,3.642,0.033,2,2017
2017-02-19,2017-02-25,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,414,R$/l,4.014,0.163,3.699,4.799,0.49,0.0409999999999999,3.524,0.099,3.33,3.818,0.028,2,2017
2017-02-19,2017-02-25,SUDESTE,SAO PAULO,GASOLINA COMUM,1620,R$/l,3.606,0.148,3.199,4.049,0.462,0.0409999999999999,3.144,0.099,2.59,3.63,0.031,2,2017
2017-02-26,2017-03-04,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,415,R$/l,4.009,0.166999999999999,3.599,4.999,0.506,0.042,3.503,0.098,3.255,3.778,0.028,2,2017
2017-02-26,2017-03-04,SUDESTE,SAO PAULO,GASOLINA COMUM,1627,R$/l,3.604,0.152,3.119,4.299,0.504,0.042,3.1,0.103,2.59,3.6141,0.033,2,2017
2017-03-05,2017-03-11,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,416,R$/l,4.011,0.172,3.65,4.999,0.551,0.043,3.46,0.104,3.24,3.778,0.03,3,2017
2017-03-05,2017-03-11,SUDESTE,SAO PAULO,GASOLINA COMUM,1623,R$/l,3.556,0.148,3.18,3.999,0.483,0.042,3.073,0.103,2.59,3.6141,0.034,3,2017
2017-03-12,2017-03-18,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,414,R$/l,3.956,0.173,3.599,4.999,0.539,0.044,3.417,0.101,3.22,3.7105,0.03,3,2017
2017-03-12,2017-03-18,SUDESTE,SAO PAULO,GASOLINA COMUM,1629,R$/l,3.532,0.154,3.099,4.199,0.5,0.044,3.032,0.101,2.59,3.6131,0.033,3,2017
2017-03-19,2017-03-25,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,3.997,0.177,3.599,4.999,0.564,0.044,3.433,0.103,3.19,3.7105,0.03,3,2017
2017-03-19,2017-03-25,SUDESTE,SAO PAULO,GASOLINA COMUM,1629,R$/l,3.509,0.153,3.099,4.199,0.489,0.044,3.02,0.103,2.59,3.6131,0.034,3,2017
2017-03-26,2017-04-01,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,412,R$/l,3.971,0.177,3.599,4.999,0.569,0.045,3.402,0.107,3.18,3.7415,0.031,3,2017
2017-03-26,2017-04-01,SUDESTE,SAO PAULO,GASOLINA COMUM,1625,R$/l,3.502,0.16,3.099,4.399,0.499,0.046,3.003,0.103,2.59,3.6139,0.034,3,2017
2017-04-02,2017-04-08,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,415,R$/l,3.958,0.17,3.599,4.999,0.55,0.043,3.408,0.11,3.18,3.6741,0.032,4,2017
2017-04-02,2017-04-08,SUDESTE,SAO PAULO,GASOLINA COMUM,1625,R$/l,3.458,0.155,2.99,3.994,0.467,0.045,2.991,0.101,2.59,3.6139,0.034,4,2017
2017-04-09,2017-04-15,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,416,R$/l,3.956,0.188,3.599,4.999,0.502,0.048,3.454,0.108,3.19,3.7893,0.031,4,2017
2017-04-09,2017-04-15,SUDESTE,SAO PAULO,GASOLINA COMUM,1624,R$/l,3.468,0.153,3.08,3.999,0.485,0.044,2.983,0.1,2.59,3.59,0.034,4,2017
2017-04-16,2017-04-22,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,416,R$/l,3.947,0.191,3.359,4.999,0.494,0.048,3.453,0.1,3.24,3.8239,0.029,4,2017
2017-04-16,2017-04-22,SUDESTE,SAO PAULO,GASOLINA COMUM,1624,R$/l,3.455,0.156,3.08,3.999,0.483,0.045,2.972,0.095,2.59,3.59,0.032,4,2017
2017-04-23,2017-04-29,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,416,R$/l,3.958,0.178,3.59,4.999,0.501,0.045,3.457,0.109,3.24,3.7372,0.032,4,2017
2017-04-23,2017-04-29,SUDESTE,SAO PAULO,GASOLINA COMUM,1625,R$/l,3.448,0.155,3.049,4.199,0.47,0.045,2.978,0.098,2.59,3.6461,0.033,4,2017
2017-04-30,2017-05-06,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,417,R$/l,3.967,0.178,3.559,4.999,0.488,0.045,3.479,0.101,3.26,3.7259,0.029,4,2017
2017-04-30,2017-05-06,SUDESTE,SAO PAULO,GASOLINA COMUM,1624,R$/l,3.425,0.156,2.999,4.199,0.444,0.046,2.981,0.099,2.59,3.6461,0.033,4,2017
2017-05-07,2017-05-13,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,3.973,0.173,3.599,4.799,0.492,0.044,3.481,0.099,3.1319,3.735,0.028,5,2017
2017-05-07,2017-05-13,SUDESTE,SAO PAULO,GASOLINA COMUM,1626,R$/l,3.442,0.155,2.96,4.199,0.449,0.045,2.993,0.092,2.59,3.6461,0.031,5,2017
2017-05-14,2017-05-20,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,415,R$/l,3.934,0.175,3.559,4.799,0.462,0.044,3.472,0.096,3.275,3.735,0.028,5,2017
2017-05-14,2017-05-20,SUDESTE,SAO PAULO,GASOLINA COMUM,1621,R$/l,3.425,0.159,2.96,4.199,0.446,0.046,2.979,0.097,2.59,3.6461,0.033,5,2017
2017-05-21,2017-05-27,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,413,R$/l,3.957,0.165,3.599,4.799,0.485,0.042,3.472,0.098,3.1577,3.747,0.028,5,2017
2017-05-21,2017-05-27,SUDESTE,SAO PAULO,GASOLINA COMUM,1626,R$/l,3.406,0.162,3.059,3.999,0.449,0.048,2.957,0.095,2.59,3.6461,0.032,5,2017
2017-05-28,2017-06-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,414,R$/l,3.934,0.175,3.559,4.799,0.481,0.044,3.453,0.1,3.245,3.747,0.029,5,2017
2017-05-28,2017-06-03,SUDESTE,SAO PAULO,GASOLINA COMUM,1624,R$/l,3.374,0.18,2.999,4.399,0.45,0.053,2.924,0.098,2.59,3.6461,0.034,5,2017
2017-06-04,2017-06-10,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,409,R$/l,3.955,0.175,3.389,4.799,0.524,0.044,3.431,0.096,3.19,3.7921,0.028,6,2017
2017-06-04,2017-06-10,SUDESTE,SAO PAULO,GASOLINA COMUM,1628,R$/l,3.356,0.181,2.88,4.199,0.452,0.054,2.904,0.097,2.59,3.611,0.033,6,2017
2017-06-11,2017-06-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,412,R$/l,3.923,0.179,3.539,4.799,0.511,0.046,3.412,0.096,3.2,3.75,0.028,6,2017
2017-06-11,2017-06-17,SUDESTE,SAO PAULO,GASOLINA COMUM,1626,R$/l,3.339,0.179,2.88,4.199,0.453,0.054,2.886,0.099,2.59,3.611,0.034,6,2017
2017-06-18,2017-06-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,410,R$/l,3.913,0.172,3.499,4.699,0.522,0.044,3.391,0.097,3.18,3.7045,0.029,6,2017
2017-06-18,2017-06-24,SUDESTE,SAO PAULO,GASOLINA COMUM,1624,R$/l,3.322,0.18,2.94,4.199,0.458,0.054,2.864,0.092,2.59,3.2988,0.032,6,2017
2017-06-25,2017-07-01,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,413,R$/l,3.888,0.182,3.499,4.699,0.511,0.047,3.377,0.107,3.105,3.7045,0.032,6,2017
2017-06-25,2017-07-01,SUDESTE,SAO PAULO,GASOLINA COMUM,1620,R$/l,3.289,0.179,2.929,4.199,0.436,0.054,2.853,0.096,2.59,3.357,0.034,6,2017
2017-07-02,2017-07-08,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,3.905,0.174,3.499,4.699,0.534,0.045,3.371,0.114,3.125,3.75,0.034,7,2017
2017-07-02,2017-07-08,SUDESTE,SAO PAULO,GASOLINA COMUM,1626,R$/l,3.282,0.181,2.799,3.999,0.453,0.055,2.829,0.098,2.59,3.1962,0.035,7,2017
2017-07-09,2017-07-15,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,410,R$/l,3.875,0.178,3.549,4.699,0.53,0.046,3.345,0.106,3.1111,3.6906,0.032,7,2017
2017-07-09,2017-07-15,SUDESTE,SAO PAULO,GASOLINA COMUM,1620,R$/l,3.286,0.184,2.799,4.299,0.476,0.0559999999999999,2.81,0.099,2.59,3.331,0.035,7,2017
2017-07-16,2017-07-22,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,3.853,0.163999999999999,3.53,4.499,0.552,0.043,3.301,0.107,3.0563,3.6458,0.032,7,2017
2017-07-16,2017-07-22,SUDESTE,SAO PAULO,GASOLINA COMUM,1625,R$/l,3.234,0.188999999999999,2.849,3.999,0.463,0.0579999999999999,2.771,0.104,2.5383,3.183,0.038,7,2017
2017-07-23,2017-07-29,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,4.124,0.213,3.589,4.699,0.702,0.052,3.422,0.182,3.0757,3.8553,0.053,7,2017
2017-07-23,2017-07-29,SUDESTE,SAO PAULO,GASOLINA COMUM,1620,R$/l,3.513,0.222,2.939,4.141,0.629,0.063,2.884,0.193,2.555,3.501,0.067,7,2017
2017-07-30,2017-08-05,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,236,R$/l,4.18,0.166999999999999,3.849,4.699,0.558,0.04,3.622,0.153,3.1003,3.8776,0.042,7,2017
2017-07-30,2017-08-05,SUDESTE,SAO PAULO,GASOLINA COMUM,804,R$/l,3.533,0.173,2.999,3.999,0.475,0.049,3.058,0.138,2.54,3.4586,0.045,7,2017
2017-08-06,2017-08-12,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,210,R$/l,4.127,0.168,3.629,4.631,0.469,0.0409999999999999,3.658,0.156,3.1558,4.0177,0.043,8,2017
2017-08-06,2017-08-12,SUDESTE,SAO PAULO,GASOLINA COMUM,914,R$/l,3.54,0.19,3.099,4.299,0.43,0.054,3.11,0.138,2.56,3.6,0.044,8,2017
2017-08-13,2017-08-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,236,R$/l,4.14,0.165,3.859,4.699,0.498,0.04,3.642,0.14,3.257,3.8776,0.038,8,2017
2017-08-13,2017-08-19,SUDESTE,SAO PAULO,GASOLINA COMUM,804,R$/l,3.519,0.179,2.999,3.999,0.439,0.051,3.08,0.136,2.55,3.4586,0.044,8,2017
2017-08-20,2017-08-26,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,207,R$/l,4.182,0.177,3.629,4.631,0.501,0.042,3.681,0.156,3.1558,4.0177,0.042,8,2017
2017-08-20,2017-08-26,SUDESTE,SAO PAULO,GASOLINA COMUM,916,R$/l,3.554,0.185,3.099,4.299,0.438,0.052,3.116,0.136,2.56,3.6,0.044,8,2017
2017-08-27,2017-09-02,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,236,R$/l,4.135,0.171,3.599,4.679,0.468,0.0409999999999999,3.667,0.123,3.4,4.0339,0.034,8,2017
2017-08-27,2017-09-02,SUDESTE,SAO PAULO,GASOLINA COMUM,806,R$/l,3.577,0.155,3.019,4.06,0.404,0.043,3.173,0.104,2.8545,3.4446,0.033,8,2017
2017-09-03,2017-09-09,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,205,R$/l,4.183,0.172,3.799,4.596,0.489,0.0409999999999999,3.694,0.118,3.438,3.9781,0.032,9,2017
2017-09-03,2017-09-09,SUDESTE,SAO PAULO,GASOLINA COMUM,918,R$/l,3.614,0.18,3.149,4.099,0.402,0.05,3.212,0.112,2.9202,3.5739,0.035,9,2017
2017-09-10,2017-09-16,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,236,R$/l,4.174,0.171,3.599,4.642,0.506,0.0409999999999999,3.668,0.119,3.4,3.9505,0.032,9,2017
2017-09-10,2017-09-16,SUDESTE,SAO PAULO,GASOLINA COMUM,805,R$/l,3.612,0.173,3.099,4.06,0.401,0.048,3.211,0.104,2.8545,3.4446,0.032,9,2017
2017-09-17,2017-09-23,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,207,R$/l,4.193,0.17,3.799,4.609,0.466,0.0409999999999999,3.727,0.111,3.438,3.8967,0.03,9,2017
2017-09-17,2017-09-23,SUDESTE,SAO PAULO,GASOLINA COMUM,918,R$/l,3.628,0.185,3.149,4.099,0.393,0.051,3.235,0.112,2.95,3.5739,0.035,9,2017
2017-09-24,2017-09-30,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,237,R$/l,4.202,0.18,3.699,4.642,0.464,0.043,3.738,0.106,3.4879,4.006,0.028,9,2017
2017-09-24,2017-09-30,SUDESTE,SAO PAULO,GASOLINA COMUM,804,R$/l,3.668,0.153,3.199,3.999,0.407,0.042,3.261,0.109,2.995,3.868,0.033,9,2017
2017-10-01,2017-10-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,210,R$/l,4.218,0.185,3.77,4.609,0.487,0.044,3.731,0.112,3.4903,3.981,0.03,10,2017
2017-10-01,2017-10-07,SUDESTE,SAO PAULO,GASOLINA COMUM,916,R$/l,3.724,0.2,3.249,4.699,0.455,0.054,3.269,0.105,2.79,3.529,0.032,10,2017
2017-10-08,2017-10-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,236,R$/l,4.214,0.185,3.699,4.642,0.473,0.044,3.741,0.105,3.4879,4.006,0.028,10,2017
2017-10-08,2017-10-14,SUDESTE,SAO PAULO,GASOLINA COMUM,803,R$/l,3.663,0.158,3.199,4.299,0.418,0.043,3.245,0.11,2.995,3.868,0.034,10,2017
2017-10-15,2017-10-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,210,R$/l,4.233,0.182,3.77,4.609,0.479,0.043,3.754,0.12,3.5099,3.9888,0.032,10,2017
2017-10-15,2017-10-21,SUDESTE,SAO PAULO,GASOLINA COMUM,915,R$/l,3.692,0.178,3.249,4.199,0.435,0.048,3.257,0.105,2.79,3.529,0.032,10,2017
2017-10-22,2017-10-28,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,237,R$/l,4.229,0.175,3.799,4.642,0.425,0.0409999999999999,3.804,0.128,3.4849,4.0847,0.034,10,2017
2017-10-22,2017-10-28,SUDESTE,SAO PAULO,GASOLINA COMUM,804,R$/l,3.674,0.156,3.249,4.199,0.396,0.042,3.278,0.115,2.98,3.6032,0.035,10,2017
2017-10-29,2017-11-04,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,206,R$/l,4.197,0.208,3.549,4.959,0.412,0.05,3.785,0.151,3.2926,4.0831,0.04,10,2017
2017-10-29,2017-11-04,SUDESTE,SAO PAULO,GASOLINA COMUM,917,R$/l,3.687,0.181,3.249,4.19,0.378,0.049,3.309,0.126,2.79,3.907,0.038,10,2017
2017-11-05,2017-11-11,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,237,R$/l,4.275,0.184,3.84,4.699,0.45,0.043,3.825,0.126,3.4849,4.0667,0.033,11,2017
2017-11-05,2017-11-11,SUDESTE,SAO PAULO,GASOLINA COMUM,800,R$/l,3.751,0.166999999999999,3.199,4.199,0.406,0.045,3.345,0.123,2.985,3.6542,0.037,11,2017
2017-11-12,2017-11-18,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,209,R$/l,4.342,0.218999999999999,3.559,4.959,0.46,0.05,3.882,0.174,3.2926,4.12,0.045,11,2017
2017-11-12,2017-11-18,SUDESTE,SAO PAULO,GASOLINA COMUM,917,R$/l,3.762,0.198999999999999,3.249,4.399,0.376,0.053,3.386,0.139,2.79,3.907,0.041,11,2017
2017-11-19,2017-11-25,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,234,R$/l,4.476,0.179,3.799,4.799,0.497,0.04,3.979,0.118,3.6478,4.1733,0.03,11,2017
2017-11-19,2017-11-25,SUDESTE,SAO PAULO,GASOLINA COMUM,803,R$/l,3.826,0.155,3.349,4.2,0.395,0.0409999999999999,3.431,0.104,3.01,3.755,0.03,11,2017
2017-11-26,2017-12-02,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,207,R$/l,4.416,0.188999999999999,3.89,4.849,0.455,0.043,3.961,0.15,3.4851,4.203,0.038,11,2017
2017-11-26,2017-12-02,SUDESTE,SAO PAULO,GASOLINA COMUM,914,R$/l,3.902,0.166,3.499,4.649,0.437,0.043,3.465,0.11,2.99,3.73,0.032,11,2017
2017-12-03,2017-12-09,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,238,R$/l,4.42,0.188999999999999,3.799,4.99,0.46,0.043,3.96,0.117,3.6478,4.2282,0.03,12,2017
2017-12-03,2017-12-09,SUDESTE,SAO PAULO,GASOLINA COMUM,800,R$/l,3.876,0.158,3.399,4.649,0.425,0.0409999999999999,3.451,0.106,3.05,3.76,0.031,12,2017
2017-12-10,2017-12-16,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,210,R$/l,4.44,0.191,3.89,4.849,0.451,0.043,3.989,0.142,3.4851,4.2272,0.036,12,2017
2017-12-10,2017-12-16,SUDESTE,SAO PAULO,GASOLINA COMUM,916,R$/l,3.878,0.165,3.399,4.599,0.418,0.043,3.46,0.109,2.99,3.735,0.032,12,2017
2017-12-17,2017-12-23,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,238,R$/l,4.549,0.175,4.099,4.96,0.547,0.038,4.002,0.128,3.7228,4.2717,0.032,12,2017
2017-12-17,2017-12-23,SUDESTE,SAO PAULO,GASOLINA COMUM,804,R$/l,3.941,0.136,3.449,4.599,0.421,0.035,3.52,0.119,3.21,3.9039,0.034,12,2017
2017-12-24,2017-12-30,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,210,R$/l,4.548,0.187,4.15,4.998,0.534,0.0409999999999999,4.014,0.148,3.7178,4.3656,0.037,12,2017
2017-12-24,2017-12-30,SUDESTE,SAO PAULO,GASOLINA COMUM,914,R$/l,3.945,0.154,3.399,4.399,0.398,0.039,3.547,0.106,2.99,3.852,0.03,12,2017
2017-12-31,2018-01-06,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,388,R$/l,4.657,0.188,4.179,5.099,0.576,0.04,4.081,0.133,3.5999,4.388,0.033,12,2017
2017-12-31,2018-01-06,SUDESTE,SAO PAULO,GASOLINA COMUM,1589,R$/l,3.975,0.151,3.499,4.599,0.399,0.038,3.576,0.11,2.9037,3.9328,0.031,12,2017
2018-01-07,2018-01-13,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,4.633,0.181,4.15,4.999,0.557,0.039,4.076,0.124,3.7598,4.388,0.03,1,2018
2018-01-07,2018-01-13,SUDESTE,SAO PAULO,GASOLINA COMUM,1641,R$/l,3.988,0.156,3.499,4.599,0.411,0.039,3.577,0.104,2.99,3.951,0.029,1,2018
2018-01-14,2018-01-20,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,412,R$/l,4.646,0.186,3.84,5.099,0.525,0.04,4.121,0.124,3.652,4.3516,0.03,1,2018
2018-01-14,2018-01-20,SUDESTE,SAO PAULO,GASOLINA COMUM,1648,R$/l,4.002,0.155,3.549,4.499,0.412,0.039,3.59,0.102,2.99,3.9014,0.028,1,2018
2018-01-21,2018-01-27,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,412,R$/l,4.651,0.183,4.249,5.099,0.511,0.039,4.14,0.121,3.8908,4.4204,0.029,1,2018
2018-01-21,2018-01-27,SUDESTE,SAO PAULO,GASOLINA COMUM,1648,R$/l,4.006,0.16,3.499,4.899,0.41,0.04,3.596,0.102,2.99,3.9014,0.028,1,2018
2018-01-28,2018-02-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,412,R$/l,4.661,0.166,4.199,5.059,0.488,0.036,4.173,0.106,3.88,4.4388,0.025,1,2018
2018-01-28,2018-02-03,SUDESTE,SAO PAULO,GASOLINA COMUM,1644,R$/l,4.019,0.156,3.579,4.699,0.423,0.039,3.596,0.107,2.924,3.9537,0.03,1,2018
2018-02-04,2018-02-10,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,4.669,0.165,4.29,5.199,0.529,0.035,4.14,0.11,3.88,4.3844,0.027,2,2018
2018-02-04,2018-02-10,SUDESTE,SAO PAULO,GASOLINA COMUM,1646,R$/l,4.004,0.157,3.579,4.597,0.416,0.039,3.588,0.102,2.99,3.9537,0.028,2,2018
2018-02-11,2018-02-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,409,R$/l,4.641,0.171,4.299,5.19,0.515,0.037,4.126,0.104,3.826,4.4166,0.025,2,2018
2018-02-11,2018-02-17,SUDESTE,SAO PAULO,GASOLINA COMUM,1640,R$/l,4.014,0.153,3.499,4.599,0.444,0.038,3.57,0.097,2.99,3.8899,0.027,2,2018
2018-02-18,2018-02-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,4.703,0.17,4.299,5.199,0.562,0.036,4.141,0.11,3.8456,4.3553,0.027,2,2018
2018-02-18,2018-02-24,SUDESTE,SAO PAULO,GASOLINA COMUM,1637,R$/l,4.008,0.161,3.559,4.899,0.445,0.04,3.563,0.097,2.99,3.891,0.027,2,2018
2018-02-25,2018-03-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,413,R$/l,4.665,0.156,4.299,5.2,0.513,0.033,4.152,0.11,3.9116,4.4448,0.026,2,2018
2018-02-25,2018-03-03,SUDESTE,SAO PAULO,GASOLINA COMUM,1638,R$/l,3.992,0.163999999999999,3.479,4.899,0.422,0.0409999999999999,3.57,0.106,2.99,3.9549,0.03,2,2018
2018-03-04,2018-03-10,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,420,R$/l,4.687,0.163999999999999,4.289,5.199,0.517,0.035,4.17,0.126,3.8752,4.4551,0.03,3,2018
2018-03-04,2018-03-10,SUDESTE,SAO PAULO,GASOLINA COMUM,1637,R$/l,3.97,0.161,3.479,4.699,0.387,0.0409999999999999,3.583,0.11,2.99,4.0687,0.031,3,2018
2018-03-11,2018-03-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,419,R$/l,4.689,0.168999999999999,4.299,5.2,0.513,0.036,4.176,0.124,3.9,4.444,0.03,3,2018
2018-03-11,2018-03-17,SUDESTE,SAO PAULO,GASOLINA COMUM,1644,R$/l,4.003,0.155,3.499,4.699,0.41,0.039,3.593,0.104,2.99,4.259,0.029,3,2018
2018-03-18,2018-03-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,422,R$/l,4.694,0.174,4.299,5.199,0.526,0.037,4.168,0.14,3.9018,4.4566,0.034,3,2018
2018-03-18,2018-03-24,SUDESTE,SAO PAULO,GASOLINA COMUM,1644,R$/l,3.988,0.154,3.499,4.599,0.4,0.039,3.588,0.108,2.99,4.259,0.03,3,2018
2018-03-25,2018-03-31,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,418,R$/l,4.676,0.173,4.289,5.2,0.466,0.037,4.21,0.147,3.9018,4.494,0.035,3,2018
2018-03-25,2018-03-31,SUDESTE,SAO PAULO,GASOLINA COMUM,1643,R$/l,3.992,0.159,3.499,4.699,0.368,0.04,3.624,0.11,3.32,3.9743,0.03,3,2018
2018-04-01,2018-04-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,421,R$/l,4.699,0.171,4.339,5.2,0.472,0.036,4.227,0.138,3.9018,4.494,0.033,4,2018
